protein	pdb/af50m	empty	best_ann	annotation_found	low_information
2220661903	af50m	True	NA	NA	NA
2220661991	af50m	True	NA	NA	NA
1896094966	af50m	False	Virulence-associated protein	True	True
2220662055	af50m	False	AAA_23 domain-containing protein	True	False
2492013917	af50m	False	Uncharacterized protein	False	False
2220662116	af50m	False	Fe2OG dioxygenase domain-containing protein	True	False
2220662185	af50m	True	NA	NA	NA
334738258	af50m	True	NA	NA	NA
1026924245	af50m	False	T9SS type A sorting domain-containing protein	True	False
1026924301	af50m	True	NA	NA	NA
1026924339	af50m	True	NA	NA	NA
1026924386	af50m	False	RNA ligase (ATP)	True	False
1026924432	af50m	False	Right-handed parallel beta-helix repeat-containing protein	True	False
334738337	af50m	True	NA	NA	NA
2494013627	af50m	True	NA	NA	NA
713662908	af50m	False	Putative structural protein	True	False
2494013952	af50m	False	Uncharacterized protein	False	False
1209836161	af50m	False	Helicase ATP-binding domain-containing protein	True	False
1241129645	af50m	True	NA	NA	NA
1698243346	af50m	False	Phage replication protein	True	False
1209836319	af50m	False	ABC transporter ATPase	True	False
2091262787	af50m	False	Zn-dependent PLC domain-containing protein	True	False
1209836396	af50m	True	NA	NA	NA
383389899	af50m	True	NA	NA	NA
2416396408	af50m	True	NA	NA	NA
1278223977	af50m	True	NA	NA	NA
2289974708	af50m	False	Uncharacterized protein	False	False
1278224031	af50m	False	Ig-like domain-containing protein	True	False
1278224081	af50m	False	Phage minor tail protein L	True	False
1199937648	af50m	True	NA	NA	NA
1278224154	af50m	False	Uncharacterized protein	False	False
1278224212	af50m	False	Proteasome subunit beta	True	False
1348413300	af50m	False	Uncharacterized protein	False	False
209528705	af50m	False	HK97 gp10 family phage protein	True	False
1199937699	af50m	False	Uncharacterized protein	False	False
1682778977	af50m	False	Peptidase_S78_2 domain-containing protein	True	False
1682779046	af50m	True	NA	NA	NA
2315201751	af50m	False	Uncharacterized protein	False	False
2416396837	af50m	False	NAD(+)--arginine ADP-ribosyltransferase EFV	True	False
530787977	af50m	True	NA	NA	NA
1845926003	af50m	True	NA	NA	NA
164609290	af50m	True	NA	NA	NA
1834463004	af50m	False	Minor capsid protein	True	False
1834463080	af50m	False	Uncharacterized protein	False	False
2449456426	af50m	True	NA	NA	NA
1278226408	af50m	False	Uncharacterized protein	False	False
2296131609	af50m	True	NA	NA	NA
2449456484	af50m	True	NA	NA	NA
2082222367	af50m	False	Uncharacterized protein	False	False
164609401	af50m	True	NA	NA	NA
2296131989	af50m	False	Putative tail tube protein	True	False
2449456541	af50m	True	NA	NA	NA
2333487690	af50m	False	Uncharacterized protein	False	False
164609468	af50m	False	Phage_base_V domain-containing protein	True	False
334738097	af50m	False	Uncharacterized protein	False	False
334738162	af50m	True	NA	NA	NA
334738213	af50m	True	NA	NA	NA
2095887194	af50m	False	Uncharacterized protein	False	False
334738301	af50m	True	NA	NA	NA
164609527	af50m	True	NA	NA	NA
1832334291	af50m	True	NA	NA	NA
1574515777	af50m	True	NA	NA	NA
529282196	af50m	False	DNA-directed RNA polymerase	True	True
164609580	af50m	True	NA	NA	NA
2449456689	af50m	False	Uncharacterized protein	False	False
2441065821	af50m	True	NA	NA	NA
1199938384	af50m	False	DUF4262 domain-containing protein	False	True
2441065930	af50m	True	NA	NA	NA
164609636	af50m	True	NA	NA	NA
529282551	af50m	True	NA	NA	NA
529282553	af50m	True	NA	NA	NA
2449456744	af50m	True	NA	NA	NA
1817916984	af50m	False	Uncharacterized protein	False	False
529282636	af50m	False	KTSC domain-containing protein	True	False
529282640	af50m	True	NA	NA	NA
1899050601	af50m	False	Tail tape measure protein	True	False
529282699	af50m	True	NA	NA	NA
197244566	af50m	False	Polynucleotide kinase	True	False
529282794	af50m	False	NTP_transf_2 domain-containing protein	True	False
371767356	af50m	False	ArsR family transcriptional regulator	True	False
1613838772	af50m	False	Putative structural protein	True	False
2289973810	af50m	False	Transcription elongation protein	True	False
2289973904	af50m	False	Uncharacterized protein	False	False
2289974042	af50m	False	Uncharacterized protein	False	False
2422094747	af50m	True	NA	NA	NA
2449456376	af50m	True	NA	NA	NA
164609339	af50m	True	NA	NA	NA
2289974856	af50m	False	Uncharacterized protein	False	False
1024212670	af50m	False	Single-stranded DNA-binding protein	True	False
2057486029	af50m	True	NA	NA	NA
1278230332	af50m	False	Uncharacterized protein	False	False
1278230433	af50m	False	DNA-directed RNA polymerase	True	True
1007009706	af50m	False	POLAc domain-containing protein	True	False
1524744417	af50m	False	Uncharacterized protein	False	False
82657844	af50m	False	Tail sheath	True	False
82657885	af50m	False	Uncharacterized protein	False	False
2234368655	af50m	False	Uncharacterized protein	False	False
1825588184	af50m	False	Putative prophage PSSB64-02, Orf20	True	True
359842938	af50m	True	NA	NA	NA
469615800	af50m	True	NA	NA	NA
359843006	af50m	True	NA	NA	NA
359843007	af50m	True	NA	NA	NA
359843072	af50m	True	NA	NA	NA
359843073	af50m	True	NA	NA	NA
359843118	af50m	True	NA	NA	NA
359843119	af50m	True	NA	NA	NA
359843187	af50m	False	Uncharacterized protein	False	False
359843188	af50m	True	NA	NA	NA
1003341862	af50m	False	Uncharacterized protein	False	False
1003341914	af50m	False	RusA family crossover junction endodeoxyribonuclease	True	False
1003341989	af50m	True	NA	NA	NA
952977595	af50m	False	Phage tail-collar fibre protein	True	False
952977646	af50m	True	NA	NA	NA
1585563889	af50m	False	Uncharacterized protein	False	False
149408208	af50m	False	Terminase-like family protein	True	False
372001334	af50m	False	Uncharacterized protein	False	False
2416396878	af50m	False	PAPS_reduct domain-containing protein	True	False
1735346944	af50m	False	Uncharacterized protein	False	False
965692176	af50m	False	Uncharacterized protein	False	False
965692228	af50m	False	Uncharacterized protein	False	False
1015794515	af50m	False	Uncharacterized protein	False	False
1015794605	af50m	False	Helix-turn-helix domain-containing protein	True	False
2214225138	af50m	False	SPP1 family predicted phage head-tail adaptor	True	False
1774636178	af50m	False	Uncharacterized protein	False	False
953699670	af50m	False	Phage tail protein	True	False
2095861131	af50m	False	PF11681 family protein	True	True
2095861204	af50m	True	NA	NA	NA
1735347728	af50m	False	SF4 helicase domain-containing protein	True	False
1825590911	af50m	False	Uncharacterized protein	False	False
1562103852	af50m	True	NA	NA	NA
1720701064	af50m	False	Uncharacterized protein	False	False
764006613	af50m	True	NA	NA	NA
2482688265	af50m	True	NA	NA	NA
2116899616	af50m	False	Putative amidoligase enzyme	True	False
2116899720	af50m	False	ATP synthase subunit a	True	False
189490425	af50m	True	NA	NA	NA
2040222855	af50m	False	Uncharacterized protein	False	False
325048371	af50m	True	NA	NA	NA
2111756349	af50m	False	Uncharacterized protein	False	False
1168037980	af50m	False	Putative DNA primase	True	False
2203408527	af50m	True	NA	NA	NA
936761771	af50m	False	Uncharacterized protein	False	False
1384045161	af50m	False	Phosphoesterase	True	False
2065947259	af50m	False	HK97 gp10 family phage protein	True	False
2575751943	af50m	True	NA	NA	NA
259048542	af50m	True	NA	NA	NA
846388384	af50m	False	DNA-binding protein	True	False
1199938230	af50m	True	NA	NA	NA
2425642434	af50m	False	Nucleotide pyrophosphohydrolase	True	False
2425642483	af50m	False	Putative phage protein (TIGR02218 family)	True	True
2287984130	af50m	False	Uncharacterized protein	False	False
1338671633	af50m	True	NA	NA	NA
2273796250	af50m	True	NA	NA	NA
2067456200	af50m	True	NA	NA	NA
1428087041	af50m	False	Uncharacterized protein	False	False
1428087113	af50m	False	Uncharacterized protein	False	False
1565778257	af50m	True	NA	NA	NA
2177196385	af50m	True	NA	NA	NA
2177196445	af50m	False	ASCH domain-containing protein	True	False
2177196504	af50m	False	Polysaccharide lyase family 7 protein	True	False
2296132419	af50m	True	NA	NA	NA
1585635841	af50m	True	NA	NA	NA
1585635899	af50m	True	NA	NA	NA
1585635979	af50m	True	NA	NA	NA
1585636038	af50m	True	NA	NA	NA
1585636097	af50m	True	NA	NA	NA
1585636143	af50m	True	NA	NA	NA
1585636194	af50m	True	NA	NA	NA
2019615877	af50m	False	Uncharacterized protein	False	False
2019615928	af50m	False	Uncharacterized protein	False	False
2019616023	af50m	False	Phage tail protein	True	False
2095867166	af50m	True	NA	NA	NA
2019616076	af50m	False	Putative tail fiber assembly-like protein	True	False
2095867250	af50m	False	Tail fiber assembly protein	True	False
2019616123	af50m	True	NA	NA	NA
398255564	af50m	True	NA	NA	NA
1565779519	af50m	False	Thymidylat_synt domain-containing protein	True	False
398256113	af50m	True	NA	NA	NA
398256115	af50m	False	NUMOD1 domain-containing protein	True	False
2395596848	af50m	False	Uncharacterized protein	False	False
936761427	af50m	True	NA	NA	NA
1585637512	af50m	False	Uncharacterized protein	False	False
2476107931	af50m	False	Peptidase_M15_4 domain-containing protein	True	False
1585637590	af50m	False	Exonuclease domain-containing protein	True	False
1971775864	af50m	False	Phage DNA packaging protein Gp2	True	False
404056733	af50m	False	Uncharacterized protein	False	False
2476110202	af50m	False	Uncharacterized protein	False	False
2476109183	af50m	True	NA	NA	NA
985787808	af50m	False	Phage replication protein	True	False
985787865	af50m	False	Ead/Ea22-like family protein	True	False
1278278366	af50m	False	Transposase	True	False
1021472678	af50m	False	Riboflavin biosynthesis intermediates N-glycosidase	True	False
1900769288	af50m	False	HNH endonuclease	True	False
1021472806	af50m	True	NA	NA	NA
1900769384	af50m	False	Herc2 protein	True	False
2419093717	af50m	False	Phage tail protein	True	False
2419093770	af50m	False	Putative HNHc nuclease	True	True
2476110112	af50m	False	Terminase	True	False
2419093822	af50m	True	NA	NA	NA
1774219712	af50m	False	DnaT domain-containing protein	True	False
985788879	af50m	False	Single-stranded DNA-binding protein	True	True
2422010377	af50m	False	Putative kinase	True	False
985788942	af50m	False	dCTP deaminase	True	False
2419094074	af50m	False	Immunodominant staphylococcal antigen A	True	False
985788992	af50m	False	DNA-directed RNA polymerase	True	False
529282695	af50m	True	NA	NA	NA
2074145507	af50m	False	4Fe-4S ferredoxin-type domain-containing protein	True	False
2314662685	af50m	True	NA	NA	NA
1332540380	af50m	False	Abasic site processing protein	True	False
1736635534	af50m	False	ATPase_AAA_core domain-containing protein	True	False
1635513504	af50m	False	Tail tube protein	True	False
1769043105	af50m	False	Adenosylcobalamin-dependent ribonucleoside-triphosphate reductase	True	False
1736635683	af50m	True	NA	NA	NA
2418523735	af50m	False	Uncharacterized protein	False	False
1269167590	af50m	False	53EXOc domain-containing protein	True	False
2095887993	af50m	False	Uncharacterized protein	False	False
1269167664	af50m	False	TIGR02281 family clan AA aspartic protease	True	True
2095937371	af50m	True	NA	NA	NA
2395567985	af50m	False	HTH luxR-type domain-containing protein	True	False
526776266	af50m	False	HNHc domain-containing protein	True	False
1608087550	af50m	False	RPOLA_N domain-containing protein	True	False
1608087551	af50m	True	NA	NA	NA
2569304162	af50m	False	NUDIX domain protein	True	False
1608087696	af50m	False	Uncharacterized protein	False	False
2569304211	af50m	False	Putative Hef-like homing endonuclease	True	False
1608087749	af50m	True	NA	NA	NA
1269168352	af50m	False	Uncharacterized protein	False	False
2569304370	af50m	True	NA	NA	NA
2347366737	af50m	True	NA	NA	NA
2569304453	af50m	True	NA	NA	NA
2347366791	af50m	True	NA	NA	NA
2347366837	af50m	False	Uncharacterized protein	False	False
1698243417	af50m	False	Lar family restriction alleviation protein	True	False
2347366880	af50m	False	Uncharacterized protein	False	False
1930263190	af50m	False	Phosphoesterase	True	False
2190146516	af50m	False	Putative regulator	True	False
2190146580	af50m	False	Alginate lyase	True	False
2080079592	af50m	True	NA	NA	NA
2080079691	af50m	False	Uncharacterized protein	False	False
2045509466	af50m	False	Uncharacterized protein	False	False
2080079781	af50m	False	Uncharacterized protein	False	False
1955069919	af50m	False	Uncharacterized protein	False	False
2080079859	af50m	True	NA	NA	NA
930349086	af50m	True	NA	NA	NA
865993417	af50m	True	NA	NA	NA
746947297	af50m	False	Uncharacterized protein	False	False
1696891868	af50m	False	Mu-like prophage protein gpG	True	False
2581071423	af50m	True	NA	NA	NA
1168017045	af50m	True	NA	NA	NA
1417807563	af50m	True	NA	NA	NA
968067071	af50m	True	NA	NA	NA
590121724	af50m	True	NA	NA	NA
590121787	af50m	False	Peptidase_S78_2 domain-containing protein	True	False
1036160415	af50m	True	NA	NA	NA
1908379301	af50m	True	NA	NA	NA
2258079410	af50m	True	NA	NA	NA
1908379360	af50m	True	NA	NA	NA
2258079459	af50m	False	GIY-YIG domain-containing protein	True	False
48697125	af50m	True	NA	NA	NA
383389576	af50m	False	Uncharacterized protein	False	False
2258079628	af50m	True	NA	NA	NA
383389598	af50m	False	Uncharacterized protein	False	False
2512621474	af50m	True	NA	NA	NA
383389635	af50m	False	Ig-like domain-containing protein	True	False
383389657	af50m	True	NA	NA	NA
383389685	af50m	True	NA	NA	NA
383389705	af50m	True	NA	NA	NA
383389735	af50m	True	NA	NA	NA
383389755	af50m	False	SprT-like domain-containing protein	True	False
383389790	af50m	True	NA	NA	NA
383389808	af50m	True	NA	NA	NA
383389836	af50m	True	NA	NA	NA
383389857	af50m	True	NA	NA	NA
383389880	af50m	True	NA	NA	NA
383389927	af50m	True	NA	NA	NA
974131605	af50m	False	Uncharacterized protein	False	False
2127008236	af50m	True	NA	NA	NA
1483608586	af50m	False	Terminase	True	False
1483608638	af50m	False	Serine protease	True	False
1336447755	af50m	False	GntR family transcriptional regulator	True	False
1336447792	af50m	False	Uncharacterized protein	False	False
1336447918	af50m	False	Uncharacterized protein	False	False
1483609384	af50m	False	Uncharacterized protein	False	False
1432229283	af50m	True	NA	NA	NA
1808209914	af50m	False	N4-gp56 family major capsid protein	True	False
1199937626	af50m	False	DSPc domain-containing protein	True	False
1845926046	af50m	True	NA	NA	NA
1199937824	af50m	False	Uncharacterized protein	False	False
606214980	af50m	False	Uncharacterized protein YjbI, contains pentapeptide repeats	True	False
1199937879	af50m	True	NA	NA	NA
606214997	af50m	True	NA	NA	NA
1199937943	af50m	True	NA	NA	NA
1199938001	af50m	True	NA	NA	NA
1808210424	af50m	False	Uncharacterized protein	False	False
1808210469	af50m	False	DFP domain-containing protein	True	False
1199938128	af50m	True	NA	NA	NA
1199938159	af50m	True	NA	NA	NA
1199938174	af50m	False	TRAP transporter solute receptor, TAXI family	True	False
1199938197	af50m	True	NA	NA	NA
1199938227	af50m	True	NA	NA	NA
1199938265	af50m	False	Fe2OG dioxygenase domain-containing protein	True	False
1199938292	af50m	False	Uncharacterized protein	False	False
1199938325	af50m	False	YD repeat-containing protein	True	False
1199938346	af50m	True	NA	NA	NA
1199938368	af50m	False	HD domain-containing protein	True	False
1199938412	af50m	False	R2K_3 domain-containing protein	True	False
606215033	af50m	False	Putative structural protein	True	True
1199938430	af50m	True	NA	NA	NA
2220661743	af50m	False	VRR-NUC domain-containing protein	True	False
2220661902	af50m	True	NA	NA	NA
2220661990	af50m	False	Uncharacterized protein	False	False
1896094965	af50m	False	Virulence-associated protein	True	True
1896095056	af50m	False	Uncharacterized protein	False	False
2220662115	af50m	False	Fe2OG dioxygenase domain-containing protein	True	False
2220662183	af50m	False	ATP-dependent DNA helicase RecG	True	False
2209258938	af50m	False	Uncharacterized protein	False	False
1026924146	af50m	False	Uncharacterized protein	False	False
1026924228	af50m	False	Peptidase_M78 domain-containing protein	True	False
1026924286	af50m	False	HNH_5 domain-containing protein	True	False
1026924324	af50m	False	ATP-binding protein	True	False
1026924369	af50m	True	NA	NA	NA
1026924416	af50m	False	dCMP hydroxymethylase	True	False
2494013701	af50m	False	AAA domain-containing protein	True	False
2494013787	af50m	True	NA	NA	NA
2494013874	af50m	True	NA	NA	NA
2091262742	af50m	False	DUF669 domain-containing protein	False	True
2091262775	af50m	True	NA	NA	NA
2416396405	af50m	True	NA	NA	NA
2554111267	af50m	True	NA	NA	NA
2287969594	af50m	True	NA	NA	NA
